Total Write,Term,Node 1 Write,Node 2 Write,Node 3 Write,Node 4 Write,Node 5 Write,Node 6 Write,Node 7 Write,Node 8 Write,Node 1 Remain Percent,Node 2 Remain Percent,Node 3 Remain Percent,Node 4 Remain Percent,Node 5 Remain Percent,Node 6 Remain Percent,Node 7 Remain Percent,Node 8 Remain Percent,variance
778748240091,1,111755180205,117720526799,116011478773,120655727320,118066171028,67340008703,65197039351,62002107912,0.11175518,0.11772053,0.11601148,0.12065573,0.11806617,0.13468002,0.13039408,0.12400422,0.0000586793
779089758561,1,111820997916,117764376550,116068825713,120708687819,118102422996,67374775714,65226301646,62023370207,0.11182100,0.11776438,0.11606883,0.12070869,0.11810242,0.13474955,0.13045260,0.12404674,0.0000587319
780355245870,1,112010189732,117986735856,116245100824,120913380946,118306440263,67483259830,65284556657,62125581762,0.11201019,0.11798674,0.11624510,0.12091338,0.11830644,0.13496652,0.13056911,0.12425116,0.0000586289
781269825357,1,112129401431,118126416795,116409596841,121034107628,118417599939,67577371669,65371288675,62204042379,0.11212940,0.11812642,0.11640960,0.12103411,0.11841760,0.13515474,0.13074258,0.12440808,0.0000589584
781372547157,1,112148121139,118137136503,116429117733,121048348228,118437599939,67585371669,65379288675,62207563271,0.11214812,0.11813714,0.11642912,0.12104835,0.11843760,0.13517074,0.13075858,0.12441513,0.0000589413
782657764548,1,112322447775,118353482554,116617491950,121200680790,118655293089,67679619824,65501919063,62326829503,0.11232245,0.11835348,0.11661749,0.12120068,0.11865529,0.13535924,0.13100384,0.12465366,0.0000591062
784514113896,1,112576863304,118654480749,116894781393,121509522306,118944748908,67831046847,65639340121,62463330268,0.11257686,0.11865448,0.11689478,0.12150952,0.11894475,0.13566209,0.13127868,0.12492666,0.0000592094
784683132102,1,112617776184,118686441571,116914781393,121529704611,118964988093,67838473369,65656940948,62474025933,0.11261778,0.11868644,0.11691478,0.12152970,0.11896499,0.13567695,0.13131388,0.12494805,0.0000591557
785587509336,1,112742145593,118818913587,117048377324,121689597406,119103662105,67905620716,65736008837,62543183768,0.11274215,0.11881891,0.11704838,0.12168960,0.11910366,0.13581124,0.13147202,0.12508637,0.0000592373
788956916601,1,113156684426,119370611714,117587978168,122204542699,119673182591,68180294778,66005229270,62778392955,0.11315668,0.11937061,0.11758798,0.12220454,0.11967318,0.13636059,0.13201046,0.12555679,0.0000595462
789429373992,1,113215183231,119443071576,117683914505,122284619289,119724302112,68219713957,66045431838,62813137484,0.11321518,0.11944307,0.11768391,0.12228462,0.11972430,0.13643943,0.13209086,0.12562627,0.0000596101
791645179875,1,113480683279,119825994014,118030956971,122603309408,120079741337,68417819312,66248081278,62958594276,0.11348068,0.11982599,0.11803096,0.12260331,0.12007974,0.13683564,0.13249616,0.12591719,0.0000601013
792897713766,1,113658748713,120025225452,118205407479,122811632000,120235824785,68527898243,66378570607,63054406487,0.11365875,0.12002523,0.11820541,0.12281163,0.12023582,0.13705580,0.13275714,0.12610881,0.0000604749
793154004015,1,113695177742,120069225452,118244356490,122851601348,120258652558,68542379315,66414570607,63078040503,0.11369518,0.12006923,0.11824436,0.12285160,0.12025865,0.13708476,0.13282914,0.12615608,0.0000605451
794556053826,1,113889138956,120243691887,118461912686,123036770837,120508524562,68675011140,66518757748,63222246010,0.11388914,0.12024369,0.11846191,0.12303677,0.12050852,0.13735002,0.13303752,0.12644449,0.0000608407
794879815734,1,113929689797,120304323576,118507528925,123079508943,120564779423,68704764696,66538628253,63250592121,0.11392969,0.12030432,0.11850753,0.12307951,0.12056478,0.13740953,0.13307726,0.12650118,0.0000608738
795098065944,1,113973689797,120339986749,118548615822,123111839877,120585198559,68719719828,66560004055,63259011257,0.11397369,0.12033999,0.11854862,0.12311184,0.12058520,0.13743944,0.13312001,0.12651802,0.0000608412
795716660727,1,114060692643,120451888112,118653998680,123199509513,120651059058,68773842970,66618237969,63307431782,0.11406069,0.12045189,0.11865400,0.12319951,0.12065106,0.13754769,0.13323648,0.12661486,0.0000609678
797367878346,1,114306679675,120696722975,118887359957,123436911364,120944070937,68932155794,66764955816,63399021828,0.11430668,0.12069672,0.11888736,0.12343691,0.12094407,0.13786431,0.13352991,0.12679804,0.0000612919
798712313712,1,114546165469,120889137486,119122589012,123634568861,121111734509,69045028145,66879672972,63483417258,0.11454617,0.12088914,0.11912259,0.12363457,0.12111173,0.13809006,0.13375935,0.12696683,0.0000613159
799428667785,1,114627227416,120996962067,119226202159,123770583369,121209508426,69116598452,66946299400,63535286496,0.11462723,0.12099696,0.11922620,0.12377058,0.12120951,0.13823320,0.13389260,0.12707057,0.0000615999
800544403230,1,114785957574,121184500416,119394239675,123927691389,121366061455,69243334692,67037505600,63605112429,0.11478596,0.12118450,0.11939424,0.12392769,0.12136606,0.13848667,0.13407501,0.12721022,0.0000619675
802205622522,1,115053831994,121450455211,119619636134,124161930161,121631551276,69400286194,67179748829,63708182723,0.11505383,0.12145046,0.11961964,0.12416193,0.12163155,0.13880057,0.13435950,0.12741637,0.0000622343
802663571922,1,115123765471,121529726609,119696849717,124224554571,121722428496,69420617116,67201919089,63743710853,0.11512377,0.12152973,0.11969685,0.12422455,0.12172243,0.13884123,0.13440384,0.12748742,0.0000620145
803697401217,1,115257107819,121675674895,119873664363,124416489338,121866183119,69486694015,67296199959,63825387709,0.11525711,0.12167567,0.11987366,0.12441649,0.12186618,0.13897339,0.13459240,0.12765078,0.0000620564
804283184952,1,115355241973,121747436236,119942269675,124473410456,121981894790,69554547669,67368041339,63860342814,0.11535524,0.12174744,0.11994227,0.12447341,0.12198189,0.13910910,0.13473608,0.12772069,0.0000623742
807613010793,1,115870111859,122263217853,120393537759,125005646145,122457673547,69814193450,67662613369,64146016811,0.11587011,0.12226322,0.12039354,0.12500565,0.12245767,0.13962839,0.13532523,0.12829203,0.0000627575
808392869226,1,115995937502,122390626868,120497028643,125125409310,122569740315,69879508892,67727736017,64206881679,0.11599594,0.12239063,0.12049703,0.12512541,0.12256974,0.13975902,0.13545547,0.12841376,0.0000628367
810109644702,1,116225604340,122646536550,120768757542,125367817515,122810196609,70037300666,67888049609,64365381871,0.11622560,0.12264654,0.12076876,0.12536782,0.12281020,0.14007460,0.13577610,0.12873076,0.0000633469
810817816674,1,116325210726,122747766655,120882508921,125474084475,122906521893,70111595068,67945761494,64424367442,0.11632521,0.12274777,0.12088251,0.12547408,0.12290652,0.14022319,0.13589152,0.12884873,0.0000635656
810940153446,1,116341989650,122760545579,120902468614,125502903706,122926521893,70119595068,67953761494,64432367442,0.11634199,0.12276055,0.12090247,0.12550290,0.12292652,0.14023919,0.13590752,0.12886473,0.0000635518
812867308662,1,116633982040,123047113647,121219162153,125774229617,123214813624,70285887097,68125547374,64566573110,0.11663398,0.12304711,0.12121916,0.12577423,0.12321481,0.14057177,0.13625109,0.12913315,0.0000638073
819470764431,1,117567236508,123994777035,122210716443,126861935915,124171980269,70881415849,68686398085,65096304327,0.11756724,0.12399478,0.12221072,0.12686194,0.12417198,0.14176283,0.13737280,0.13019261,0.0000652027
820330359192,1,117697273676,124131146334,122326605930,127008442346,124323417300,70964720613,68738843953,65139909040,0.11769727,0.12413115,0.12232661,0.12700844,0.12432342,0.14192944,0.13747769,0.13027982,0.0000652405
822168808923,1,117946912751,124424804797,122593279029,127271948955,124621834986,71092541670,68917239367,65300247368,0.11794691,0.12442480,0.12259328,0.12727195,0.12462183,0.14218508,0.13783448,0.13060049,0.0000654578
822843066753,1,118025995959,124502408978,122700767610,127398390528,124732546585,71149960313,68966535177,65366461603,0.11802600,0.12450241,0.12270077,0.12739839,0.12473255,0.14229992,0.13793307,0.13073292,0.0000655882
823092108624,1,118053995959,124548664420,122754156823,127439169986,124764405828,71172484329,68984769676,65374461603,0.11805400,0.12454866,0.12275416,0.12743917,0.12476441,0.14234497,0.13796954,0.13074892,0.0000655987
825210972120,1,118376990785,124869624593,123045440034,127773793087,125103328821,71354189959,69157741777,65529863064,0.11837699,0.12486962,0.12304544,0.12777379,0.12510333,0.14270838,0.13831548,0.13105973,0.0000658462
825565316091,1,118449588420,124917202665,123096586133,127815746587,125158978169,71380202046,69197570935,65549441136,0.11844959,0.12491720,0.12309659,0.12781575,0.12515898,0.14276040,0.13839514,0.13109888,0.0000658568
828151917630,1,118788336557,125339287605,123511386506,128210871732,125498949066,71638432780,69393632470,65771020914,0.11878834,0.12533929,0.12351139,0.12821087,0.12549895,0.14327687,0.13878726,0.13154204,0.0000665248
828833726595,1,118882398638,125459707745,123602275255,128301539333,125623414301,71699754530,69442775128,65821861665,0.11888240,0.12545971,0.12360228,0.12830154,0.12562341,0.14339951,0.13888555,0.13164372,0.0000665972
829721241228,1,119023468834,125582498982,123717680652,128442211477,125769067695,71768293455,69527908600,65890111533,0.11902347,0.12558250,0.12371768,0.12844221,0.12576907,0.14353659,0.13905582,0.13178022,0.0000667163
832100668131,1,119345293211,125945022609,124069000172,128814237550,126119974738,71936837786,69750410561,66119891504,0.11934529,0.12594502,0.12406900,0.12881424,0.12611997,0.14387368,0.13950082,0.13223978,0.0000670519
834017463651,1,119644592106,126240389062,124370311310,129113283943,126387453673,72079772196,69897860079,66283801282,0.11964459,0.12624039,0.12437031,0.12911328,0.12638745,0.14415954,0.13979572,0.13256760,0.0000670416
835420149183,1,119820126234,126431219796,124578443492,129360006338,126607737179,72199678439,70024234105,66398703600,0.11982013,0.12643122,0.12457844,0.12936001,0.12660774,0.14439936,0.14004847,0.13279741,0.0000673960
835837067511,1,119888791600,126488538243,124644304406,129421400315,126662333814,72230260807,70067883617,66433554709,0.11988879,0.12648854,0.12464430,0.12942140,0.12666233,0.14446052,0.14013577,0.13286711,0.0000674538
837872849994,1,120136653408,126773674340,124939883928,129756320804,126961221758,72460856292,70233346079,66610893385,0.12013665,0.12677367,0.12493988,0.12975632,0.12696122,0.14492171,0.14046669,0.13322179,0.0000683917
837990332853,1,120162307594,126791955873,124944772134,129780320804,126978101178,72475137825,70241337293,66616400152,0.12016231,0.12679196,0.12494477,0.12978032,0.12697810,0.14495028,0.14048267,0.13323280,0.0000684217
838062332853,1,120174307594,126807955873,124952772134,129796320804,126986101178,72483137825,70245337293,66616400152,0.12017431,0.12680796,0.12495277,0.12979632,0.12698610,0.14496628,0.14049067,0.13323280,0.0000684242
838906412595,1,120313447143,126929889304,125062095919,129911913394,127103886329,72583175691,70309518738,66692486077,0.12031345,0.12692989,0.12506210,0.12991191,0.12710389,0.14516635,0.14061904,0.13338497,0.0000687514
839273006514,1,120361233021,126978707452,125111179474,129970134541,127173788032,72615662909,70348129628,66714171457,0.12036123,0.12697871,0.12511118,0.12997013,0.12717379,0.14523133,0.14069626,0.13342834,0.0000688664
839849080611,1,120481520812,127064279021,125176303940,130064498176,127256407995,72666656813,70384611734,66754802120,0.12048152,0.12706428,0.12517630,0.13006450,0.12725641,0.14533331,0.14076922,0.13350960,0.0000688244
841369625517,1,120709156845,127280390855,125391460665,130245533484,127533498124,72810164864,70533547653,66865873027,0.12070916,0.12728039,0.12539146,0.13024553,0.12753350,0.14562033,0.14106710,0.13373175,0.0000692486
842421552591,1,120867017817,127434182789,125540439983,130397426288,127696954218,72915921122,70606784476,66962825898,0.12086702,0.12743418,0.12554044,0.13039743,0.12769695,0.14583184,0.14121357,0.13392565,0.0000694746
842967964689,1,120951410744,127527712411,125632660435,130477594698,127772263985,72963059335,70656036752,66987226329,0.12095141,0.12752771,0.12563266,0.13047759,0.12777226,0.14592612,0.14131207,0.13397445,0.0000695174
844312193370,1,121115640954,127730774589,125831224183,130684842232,127965760123,73113069663,70780149856,67090731770,0.12111564,0.12773077,0.12583122,0.13068484,0.12796576,0.14622614,0.14156030,0.13418146,0.0000701762
845510889678,1,121284469553,127915210745,125983850032,130894552729,128147593569,73240572046,70893243240,67151397764,0.12128447,0.12791521,0.12598385,0.13089455,0.12814759,0.14648114,0.14178649,0.13430280,0.0000706382
847775563983,1,121673248689,128258982079,126294787805,131192874647,128450415268,73449713820,71121956257,67333585418,0.12167325,0.12825898,0.12629479,0.13119287,0.12845042,0.14689943,0.14224391,0.13466717,0.0000712555
849432905997,1,121907449532,128497894595,126537285228,131462517068,128725669888,73575633723,71229464676,67496991287,0.12190745,0.12849789,0.12653729,0.13146252,0.12872567,0.14715127,0.14245893,0.13499398,0.0000712541
852286542561,1,122305563118,128942366315,126963243012,131897504023,129210960326,73817466414,71445911257,67703528096,0.12230556,0.12894237,0.12696324,0.13189750,0.12921096,0.14763493,0.14289182,0.13540706,0.0000714967
852773356518,1,122361429996,129030153275,127045646732,131972589336,129298837294,73865555701,71479423211,67719720973,0.12236143,0.12903015,0.12704565,0.13197259,0.12929884,0.14773111,0.14295885,0.13543944,0.0000715515
854911271916,1,122700194215,129360925849,127370605804,132274790307,129601139312,74083128086,71635669915,67884818428,0.12270019,0.12936093,0.12737061,0.13227479,0.12960114,0.14816626,0.14327134,0.13576964,0.0000719622
855859542153,1,122848729704,129527809715,127514903390,132384681068,129768961518,74149387103,71692860931,67972208724,0.12284873,0.12952781,0.12751490,0.13238468,0.12976896,0.14829877,0.14338572,0.13594442,0.0000717957
855968661336,1,122873102765,129543809715,127526903390,132405054129,129784961518,74161387103,71700860931,67972581785,0.12287310,0.12954381,0.12752690,0.13240505,0.12978496,0.14832277,0.14340172,0.13594516,0.0000717988
856670668485,1,122950272857,129668846122,127603756891,132527820663,129907676733,74212744630,71772229507,68027321082,0.12295027,0.12966885,0.12760376,0.13252782,0.12990768,0.14842549,0.14354446,0.13605464,0.0000719826
856729056654,1,122953735580,129676846122,127615756891,132535283386,129915676733,74216744630,71775692230,68039321082,0.12295374,0.12967685,0.12761576,0.13253528,0.12991568,0.14843349,0.14355138,0.13607864,0.0000719969
857079818418,1,123005670273,129714052930,127657207955,132604502007,129968492087,74242709313,71811862771,68075321082,0.12300567,0.12971405,0.12765721,0.13260450,0.12996849,0.14848542,0.14362373,0.13615064,0.0000720952
857686932222,1,123110815944,129797591636,127743881549,132702342190,130070879452,74295089978,71848213871,68118117602,0.12311082,0.12979759,0.12774388,0.13270234,0.13007088,0.14859018,0.14369643,0.13623624,0.0000720557
860857146567,1,123619500154,130304630369,128211505676,133164132391,130529549213,74513764093,72157459604,68356605067,0.12361950,0.13030463,0.12821151,0.13316413,0.13052955,0.14902753,0.14431492,0.13671321,0.0000721941
861779529711,1,123726666240,130459709273,128358744317,133303048897,130648608950,74600363383,72247326884,68435061767,0.12372667,0.13045971,0.12835874,0.13330305,0.13064861,0.14920073,0.14449465,0.13687012,0.0000725501
862540953411,1,123805119111,130559946189,128460670987,133430218717,130771085894,74695347295,72305939641,68512625577,0.12380512,0.13055995,0.12846067,0.13343022,0.13077109,0.14939069,0.14461188,0.13702525,0.0000730370
864116872923,1,124017970016,130814324942,128694962550,133679821764,131054411126,74826423030,72410895399,68618064096,0.12401797,0.13081432,0.12869496,0.13367982,0.13105441,0.14965285,0.14482179,0.13723613,0.0000730518
866666590905,1,124424072457,131212230137,129119199567,134011804335,131454574362,75028002302,72572066011,68844641734,0.12442407,0.13121223,0.12911920,0.13401180,0.13145457,0.15005600,0.14514413,0.13768928,0.0000728481
866920705299,1,124459687125,131243524624,129155199567,134059618992,131499664492,75036002302,72601476322,68865531875,0.12445969,0.13124352,0.12915520,0.13405962,0.13149966,0.15007200,0.14520295,0.13773106,0.0000728238
